Date,Close,High,Low,Open,Volume,Daily_Return,Cumulative_Return,Rolling_Volatility,MA7,MA21,RSI,MACD,MACD_Signal,Sentiment,Target
,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,
2020-03-06,69.97025299072266,70.403589845972,68.08198145661343,68.26838538116881,226176800,-0.013279901430641505,0.9645945294416111,0.5352291118288948,69.84885842459542,74.20791190011161,42.90661407493884,-1.5901778542180978,-1.2277998681607674,0,-0.07909223072679838
2020-03-09,64.43614959716797,67.32181576257562,63.66873234822989,63.850297174318,286744800,-0.07909223072679838,0.8883025963612077,0.5903774103388469,69.59466770717076,73.5361789521717,34.8174548836256,-2.0517086728753924,-1.3925816291036925,0,0.07202145451423947
2020-03-10,69.07693481445312,69.3432313409943,65.21081458081115,67.09183070037263,285290000,0.07202145451423947,0.9522794413999173,0.6526910216687077,70.00898088727679,73.13627515520368,44.30071461010841,-2.019720508645406,-1.5180094050120354,0,-0.034730527282149426
2020-03-11,66.6778564453125,68.07953879233956,65.81360621039644,67.15235111618254,255598800,-0.034730527282149426,0.9192062742801475,0.6598164608309431,69.20040784563336,72.60460662841797,40.981383358843495,-2.1630212697226483,-1.647011777954158,0,-0.09875440523593759
2020-03-12,60.09312438964844,65.36334796143669,60.037445534949256,61.959612728994784,418474000,-0.09875440523593759,0.8284306053744693,0.7330504140907108,67.77936117989677,71.78174373081752,33.55082537698448,-2.7759219015629384,-1.8727938026759143,0,0.11980827588203224
2020-03-13,67.29277801513672,67.76484959839499,61.23577335258076,64.12629016039305,370732000,0.11980827588203224,0.9276834478922927,0.8556152571525166,66.92272186279297,71.21422431582496,45.24161006741939,-2.650148923318369,-2.0282648268044055,0,-0.12864709741809677
2020-03-16,58.63575744628906,62.71975075656297,58.10074479595678,58.572812608634756,322423600,-0.12864709741809677,0.808339664998137,0.9547756597498681,65.16897909981864,70.26132638113839,36.847043960975306,-3.2119962487235085,-2.265011111188226,0,0.043970234360626304
2020-03-17,61.213985443115234,62.36389249089527,57.71341343349159,59.91882134064479,324056000,0.043970234360626304,0.8438825495110953,0.9737585565402677,63.918083735874724,69.43027768816266,40.394246122717966,-3.4099154669012535,-2.4939919823308316,0,-0.024479962739171857
2020-03-18,59.71546936035156,60.521617752082875,57.403542823432716,58.04507418797264,300233600,-0.024479962739171857,0.8232243361428263,0.9746500240019194,63.24370084490095,68.59646224975586,39.02232186487812,-3.645660690401698,-2.724325723945005,0,-0.007662169513682482
2020-03-19,59.25791931152344,61.20913545401907,58.732592172693536,59.88976507646557,271857200,-0.007662169513682482,0.8169166517315113,0.9705454528006444,61.84098434448242,67.68760045369466,38.59133669099545,-3.8253150923054164,-2.9445235976170876,0,-0.06348546051051018
2020-03-20,55.49590301513672,60.96463541715743,55.195714466288855,59.83893112943769,401693200,-0.06348546051051018,0.7650543218976322,0.9871129183028119,60.243562425885884,66.63786770048596,35.153505029515486,-4.2225804953057775,-3.2001349771548258,0,-0.021244139539417284
2020-03-23,54.31694030761719,55.31675861475192,51.47000473892812,55.21508274022157,336752800,-0.021244139539417284,0.7488014011280046,0.9869706003792548,59.41839327130999,65.61557242983864,34.12746823473738,-4.579756049876792,-3.4760591916992194,0,0.10032551763273179
2020-03-24,59.76631546020508,59.962404931411506,56.72086688982912,57.219564481773055,287531200,0.10032551763273179,0.8239252893002865,1.0541089844109766,58.343184334891184,65.02419063023159,42.48380227822112,-4.372695505817134,-3.6553864545228025,0,-0.005509025407628765
2020-03-25,59.43706130981445,62.51882052847167,59.14171556978869,60.703172304024285,303602000,-0.005509025407628765,0.8193862639475433,1.0495178804409613,58.45765631539481,64.53356188819522,42.135998765518266,-4.186902584367729,-3.761689680491788,0,0.05262309023854517
2020-03-26,62.564823150634766,62.62292153490078,59.640418371654654,59.679153090462734,252087200,0.05262309023854517,0.8625049012554793,1.0665343397270515,58.65063313075474,64.13919176374164,46.6077336050139,-3.744116273031487,-3.758174998999728,0,-0.04140212729802395
2020-03-27,59.97450637817383,61.9426669648738,59.807466114568854,61.187358323126006,204216800,-0.04140212729802395,0.8267953635385303,1.0522240692448337,58.687638419015066,63.84200232369559,43.60247008999905,-3.561170885337212,-3.718774176267225,0,0.028537795899072904
2020-03-30,61.6860466003418,61.85792960202071,60.376358043352745,60.700756687792804,167976400,0.028537795899072904,0.8503902808734927,1.0577523975624386,59.034513745989116,63.62815965924944,46.07659050893126,-3.24072133725182,-3.6231636084641443,0,-0.0020404279932991765
2020-03-31,61.5601806640625,63.54528942534413,61.00580414852576,61.877317113940734,197002000,-0.0020404279932991765,0.8486551207391688,1.0006555708217129,59.900839124407085,63.11493646530878,45.91706115051184,-2.9627661667199874,-3.491084120115313,0,-0.05261726131814137
2020-04-01,58.32105255126953,60.211747296676954,57.890138928877285,59.67431503612997,176218400,-0.05261726131814137,0.8040012124822572,1.0100497628986569,60.47285515921457,62.55686987014044,41.89687205135316,-2.9696232909224705,-3.3867919542767444,0,0.01668671003604416
2020-04-02,59.29423904418945,59.34749836465027,57.35028492920916,58.18306300120028,165934000,0.01668671003604416,0.8174173475835765,0.9954999661124242,60.40541567121233,61.89044062296549,43.49750823041256,-2.8635207102678635,-3.2821377054749683,0,-0.014371354334306363
2020-04-03,58.442100524902344,59.48064994321993,57.85140889738694,58.77860059874803,129880000,-0.014371354334306363,0.8056699532424441,0.9919099415115252,60.263278416224885,61.296637943812776,42.3961753541546,-2.815736055051204,-3.1888573753902154,0,0.08723756785628645
2020-04-06,63.54044723510742,63.695378761411575,60.37153567284435,60.739504512224016,201820400,0.08723756785628645,0.8759546404582029,1.0440250614574298,60.40265328543527,60.99045671735491,50.475549856064006,-2.3395040542234824,-3.018986711156869,0,-0.01158263375195645
2020-04-07,62.804481506347656,65.77488676591214,62.70038611330759,65.55700306601591,202887200,-0.01158263375195645,0.8658087786744488,1.0071759240865634,60.80693544660296,60.91275823683966,49.398458052174306,-1.9984363162199443,-2.8148766321694842,0,0.02559467068938681
2020-04-08,64.41194152832031,64.72665094840988,63.240244033180964,63.6057895375852,168895200,0.02559467068938681,0.8879688692446015,0.9781742788652954,61.19634900774275,60.69061569940476,51.81688942879073,-1.580213370832233,-2.5679439799020343,0,0.007216377131126217
2020-04-09,64.87676239013672,65.38030647544825,64.0803030799883,65.04864913400917,161834800,0.007216377131126217,0.8943767874857702,0.970991721946055,61.67014639718192,60.604849315824964,52.523497910345206,-1.1974579645763654,-2.2938467768369004,0,0.019627385201458125
2020-04-13,66.1501235961914,66.25906545571533,64.35383885573385,64.95421592166439,131022800,0.019627385201458125,0.911931065208996,0.9027403227491022,62.78858511788504,60.89327784946987,54.49237614828559,-0.7823534564618271,-1.991548112761886,0,0.05050303739295936
2020-04-14,69.49090576171875,69.78141242863373,67.31212792353071,67.78419941029469,194994800,0.05050303739295936,0.9579863538950472,0.8209923896870447,64.24525179181781,60.9979505993071,59.2653136598683,-0.18171227642733356,-1.6295809454949757,0,-0.00912704790964558
2020-04-15,68.85665893554688,69.31662179135925,67.93673322392213,68.36522365380796,131154400,-0.00912704790964558,0.9492427665462604,0.6704281173090595,65.7330458504813,61.484660194033665,58.02113531311603,0.24035114944840075,-1.2555945265063004,0,0.007945769502658129
2020-04-16,69.40377807617188,69.76933104897813,68.35312357088294,69.57081834931556,157125200,0.007945769502658129,0.9567852307713025,0.6579206206936192,66.57066454206195,61.87465031941732,58.82416709465111,0.6119334100054772,-0.8820889392039448,0,-0.013568700167046033
2020-04-17,68.4620590209961,69.46672390302615,67.02406462466632,68.91960605068904,215250000,-0.013568700167046033,0.9438028988507088,0.6524474409245802,67.37888990129743,62.29115458897182,56.80975153398221,0.8209626250147437,-0.5414786263602072,0,-0.020756878701958748
2020-04-20,67.04100036621094,68.19091103013936,67.02163670043845,67.28793327913718,130015200,-0.020756878701958748,0.9242124965607076,0.6577907925706019,67.7544697352818,62.66177749633789,53.81492710911678,0.8620154492127625,-0.2607798112456132,0,-0.03091030838271769
2020-04-21,64.96874237060547,67.11847132681476,64.25700758407963,66.8836471640781,180991600,-0.03091030838271769,0.8956448032808547,0.6227453648338277,67.76760973249164,63.112865084693546,49.70035681160592,0.7190474747986713,-0.06481435403675634,0,0.02880354756685488
2020-04-22,66.84007263183594,67.27582530173389,65.89593692179542,66.23727232674312,116862400,0.02880354756685488,0.9214425509751611,0.6169893885240523,67.86617388044085,63.70920471918015,53.1815644503046,0.7481211626943463,0.09777274930946417,0,-0.0038754177385741384
2020-04-23,66.58103942871094,68.20786075083029,66.54230470819708,66.7843911704893,124814400,-0.0038754177385741384,0.917871576168035,0.524823727426611,67.45047869001117,64.0337153843471,52.638491542887536,0.7417104784579749,0.2265602951391663,0,0.02886966864560314
2020-04-24,68.50321197509766,68.51289750296907,67.05795538482593,67.10637563628991,126161200,0.02886966864560314,0.9443702244312238,0.5290936469614492,67.39998626708984,64.46543684459868,56.21183979962888,0.8815710232442768,0.35756244076018845,0,0.0007067717892252912
2020-04-27,68.55162811279297,68.88328539052851,67.77210939351758,68.21996344716476,117087600,0.0007067717892252912,0.9450376786644361,0.5029848488216802,67.27825055803571,64.75052279517764,56.30127346985192,0.9849642357192749,0.48304279975200576,0,-0.016209435094314495
2020-04-28,67.44044494628906,69.19557183776718,67.3484582943587,69.01400698692461,112004800,-0.016209435094314495,0.9297191517504433,0.4808925635015271,67.13230569022042,65.1060436793736,53.595728662255304,0.9661042580145534,0.5796550914045153,0,0.03284509603086305
2020-04-29,69.65553283691406,70.125181113428,68.7259218099285,68.92927352946674,137280800,0.03284509603086305,0.9602558665714191,0.48365604628941117,67.5058103288923,65.48554302397228,57.93527707655833,1.1170203549850442,0.6871281441206212,0,0.021096201597171405
2020-04-30,71.125,71.30172577794379,69.80563320705274,70.19538886698345,183064000,0.021096201597171405,0.9805136179174764,0.4853047639127619,68.38527570452008,65.94101061139789,60.569613409015965,1.3397523373592577,0.8176529827683485,0,-0.016099336486709137
2020-05-01,69.97993469238281,72.38385146458401,69.2004159964793,69.29724910279991,240616800,-0.016099336486709137,0.9647279992528224,0.44311262394091194,68.83382742745536,66.49619547526042,57.54535751184989,1.4076453777871478,0.9356514617721085,0,0.014148844196890442
2020-05-04,70.9700698852539,71.09837541785019,69.31419932975179,70.00414724151751,133568000,0.014148844196890442,0.9783777854066285,0.44265049229485626,69.46083177839007,67.05218742007301,59.43161251074119,1.5237815316529861,1.053277475748284,0,0.015008617864031848
2020-05-05,72.03523254394531,72.86801039665262,71.28476318520556,71.43001651075052,147751200,0.015008617864031848,0.9930618837144543,0.43477123425679187,69.9654061453683,67.69947942097981,61.41757419236976,1.6823766046725268,1.1790973015331325,0,0.01031762792738089
2020-05-06,72.7784652709961,73.41030748628177,72.3523906692474,72.73730731555251,142333600,0.01031762792738089,1.003307926739484,0.33316672113541795,70.56924002511161,68.13938504173642,62.7864917952153,1.8467488411941844,1.312627609465343,0,0.010344767218364526
2020-05-07,73.53134155273438,73.87753081736858,73.10285116327836,73.40545924879912,115215200,0.010344767218364526,1.0136869136899438,0.3266055668727651,71.43936811174665,68.65018790108817,64.17318212947862,2.0145434439501884,1.4530107763623121,0,0.02380176179458182
2020-05-08,75.2815170288086,75.33492052212418,73.86390577921274,74.1916086969269,133838400,0.02380176179458182,1.0378144481438767,0.32542732966173005,72.24308013916016,69.16778673444476,67.23018293625017,2.262663829454965,1.6149413869808427,0,0.01573530912562804
2020-05-11,76.46609497070312,76.96128289724894,74.57998648849065,74.78874828363153,145946400,0.01573530912562804,1.0541447793004637,0.326619552981397,73.00609370640346,69.71965971447173,69.14895724816506,2.5257710461758762,1.7971073188198494,0,-0.011428113604462942
2020-05-12,75.59223175048828,77.60213374226082,75.47086083937184,77.15063010080355,162301200,-0.011428113604462942,1.0420978930070666,0.33045283582171286,73.80785042898995,70.16928391229538,66.07531292626108,2.6334155767956275,1.9643689704150051,0,-0.01207435386971667
2020-05-13,74.67950439453125,76.69426553932014,73.60173033825646,75.77184236444022,200622400,-0.01207435386971667,1.0295152342800131,0.29482820643995344,74.33776964460101,70.41636003766742,62.92900565512857,2.614931866386655,2.0944815496093354,0,0.006143501404520801
2020-05-14,75.13829803466797,75.19898348401253,73.19393386714296,73.91730709017112,158929200,0.006143501404520801,1.035840062567788,0.2912470112786653,74.78106471470424,70.71548570905414,63.86055191458792,2.607249456403224,2.1970351309681133,0,-0.005912153157522915
2020-05-15,74.6940689086914,74.74019043820076,72.87350561087283,72.90749301488646,166348400,-0.005912153157522915,1.029716017471189,0.2930276668928629,75.05472237723214,70.96740432012649,62.22996456391139,2.5360811484305685,2.2648443344606046,0,0.023561175493991504
2020-05-18,76.45394897460938,76.8277733901168,75.3276309672179,76.01944652197729,135178400,0.023561175493991504,1.0539773372678016,0.29373910004737436,75.47223772321429,71.34797050839379,65.94029823756031,2.5918105859220333,2.3302375847528904,0,-0.005778581159592067
2020-05-19,76.01215362548828,77.31809799165467,75.98059601335908,76.47093167167924,101729600,-0.005778581159592067,1.047886843684029,0.28122761483698455,75.57661437988281,71.77516828264508,64.23438898837986,2.5706940138168193,2.378328870565676,0,0.019448432786496994
2020-05-20,77.49047088623047,77.56086067764168,76.83263524563915,76.87147482429302,111504800,0.019448432786496994,1.0682666005312722,0.2499865860095215,75.72295379638672,72.37144106910343,67.28433377288036,2.642782475117613,2.4312195914760637,0,-0.007455671951221765
2020-05-21,76.91272735595703,77.89340613060031,76.67483776673394,77.3520893444608,102688800,-0.007455671951221765,1.0603019552012642,0.24445769354298577,75.9115960257394,72.85109129406158,64.95313880209142,2.623057056626422,2.469587084506135,0,0.006438480702264382
2020-05-22,77.40792846679688,77.49045978164982,76.5486205059651,76.65056790341653,81803200,0.006438480702264382,1.0671286888784008,0.24136392919695523,76.30137089320591,73.36665743873233,66.03924715298682,2.6172135033270933,2.499112368270327,0,-0.006773301667689746
2020-05-26,76.88362121582031,78.7066072917133,76.82778792899896,78.52698071099894,125522000,-0.006773301667689746,1.0599007043503812,0.23267270370241366,76.55070277622768,73.76572454543341,63.78535095582025,2.5409843460679156,2.507486763829845,0,0.004356826091141519
2020-05-27,77.21858978271484,77.3642363430493,76.00002862396322,76.7403955523751,112945200,0.004356826091141519,1.0645185073931143,0.23204571199159352,76.91134861537388,74.17843700590588,64.61623181238687,2.4790247000351684,2.5017943510709095,0,0.0004398690075628764
2020-05-28,77.25255584716797,78.51238602297842,76.61657369756912,76.89329541865034,133560800,0.0004398690075628764,1.0649867560924935,0.21895879006050398,77.02543531145368,74.64568038213821,64.70466141677204,2.404939367686268,2.482423354393981,0,-0.0009738636948335433
2020-05-29,77.17732238769531,77.9565214299296,76.82049167356892,77.49531352794295,153532400,-0.0009738636948335433,1.0639496041552565,0.19819914266602243,77.19188799176898,75.00386083693732,64.32122057926095,2.3134870579087163,2.448636095096928,0,0.012298006304206188
2020-06-01,78.12644958496094,78.24782048460888,77.00012408043993,77.13120672626943,80791200,0.012298006304206188,1.0770340630945154,0.19140567650914844,77.28274209158761,75.33726319812592,66.9797485890071,2.2911857134727427,2.4171460187720912,0,0.0046295039447510344
2020-06-02,78.4881362915039,78.51241195418596,77.41764401588712,77.85943588986717,87642800,0.0046295039447510344,1.0820201965382428,0.1760848577892523,77.50780051095145,75.74241565522694,67.95951631023058,2.2764552724739247,2.389007869512458,0,0.00550497847067688
2020-06-03,78.92021179199219,79.182377080961,78.23567814710795,78.80855263967156,104491200,0.00550497847067688,1.0879766944250233,0.17328182911594445,77.72384098597935,76.12099384126209,69.13762111832395,2.273439379736331,2.365894171557233,0,-0.00861214416152778
2020-06-04,78.24053955078125,79.04158453578323,77.8667151007641,78.74301685979307,87560400,-0.00861214416152778,1.0786068822882526,0.17561020004682737,77.91768646240234,76.41648465111142,65.08364393563055,2.1909494914865064,2.3309052355430877,0,0.028480926255155525
2020-06-05,80.46890258789062,80.5295880347895,78.46143067131722,78.49055850056602,137250400,0.028480926255155525,1.1093266053610076,0.1941371119894735,78.38201686314174,76.78269595191593,71.07255701863575,2.2791137302454985,2.32054693448357,0,0.005912268825339684
2020-06-08,80.94465637207031,80.97864377054464,79.4542259806051,80.16545748180829,95654400,0.005912268825339684,1.1158852424670034,0.1931656116886279,78.90945979527065,77.13571094331287,72.17007615966091,2.360167339062542,2.3284710153993644,0,0.03157825881481813
2020-06-09,83.50074768066406,83.89398820325025,80.59270571799298,80.62426333660154,147712400,0.03157825881481813,1.1511229554612625,0.20442822964246882,79.81280626569476,77.52710287911552,77.17967242767463,2.600679104615409,2.3829126332425736,0,0.025727458538951975
2020-06-10,85.64900970458984,86.11749956722853,84.010502671639,84.44986470562118,166651600,0.025727458538951975,1.180738423571128,0.2137427528614386,80.88745771135602,77.96438453311012,80.3767755917111,2.9308482093974675,2.4924997484735525,0,-0.04801060235322996
2020-06-11,81.53694915771484,85.21691483288278,81.43500177511659,84.79211678697995,201662400,-0.04801060235322996,1.124050460633875,0.2781213383143806,81.32300240652901,78.24746631440662,62.36576882139067,2.8281001058788746,2.5596198199546167,0,0.008633683755284727
2020-06-12,82.24091339111328,84.42558944538845,81.12915928074322,83.67794801073093,200146000,0.008633683755284727,1.13375515683597,0.27246115887778655,81.7973883492606,78.60753340948196,63.85885572218482,2.7715270849216864,2.602001272948031,0,0.012367014701357038
2020-06-15,83.25798797607422,83.91096385670902,80.73104554507634,80.893685772192,138808800,0.012367014701357038,1.1477763235282998,0.27371382571254654,82.51416669573102,78.99418531145368,65.96010300740251,2.7767532936852177,2.6369516770954684,0,0.026502386053210314
2020-06-16,85.46452331542969,85.73640033379766,83.6779473563593,85.31402459590804,165428800,0.026502386053210314,1.1781951347571813,0.28032242135997865,83.22782679966518,79.50706409272694,70.03100143188244,2.9252239026230313,2.694606122200981,0,-0.0013917150196134376
2020-06-17,85.3455810546875,86.27042663858354,85.22421016537945,86.20974119392952,114406400,-0.0013917150196134376,1.1765554228921042,0.274549244068005,83.85653032575335,79.93047514415923,69.5481675860733,2.9987228728413413,2.7554294723290536,0,0.00039825087856559804
2020-06-18,85.37957000732422,85.7970861704287,84.77028576142695,85.30189085886494,96820400,0.00039825087856559804,1.1770239871229522,0.272205231269102,84.12493351527623,80.37654259091332,69.61264187925048,3.024845425526536,2.80931266296855,0,-0.005714568597922409
2020-06-19,84.89166259765625,86.55201562081369,83.78233079369242,86.0859555132038,264476000,-0.005714568597922409,1.170297802807138,0.2701291422232116,84.01674107142857,80.7289802914574,67.40637303054018,2.971919251212043,2.8418339806172486,0,0.026163664338379355
2020-06-22,87.11273956298828,87.25595632121572,85.23877276466217,85.2848942945191,135445200,0.026163664338379355,1.2009170816957269,0.2764245882232339,84.8132825578962,81.2146951584589,71.78956924566685,3.0737647785281723,2.8882201401994334,0,0.02134472980084756
2020-06-23,88.97213745117188,90.39217823600704,87.93805517776225,88.35800109154899,212155600,0.02134472980084756,1.2265503323177445,0.28143674427235754,85.77488599504743,81.76537177676246,74.84000686715606,3.266857661055141,2.963947644370575,0,-0.017651887074296546
2020-06-24,87.401611328125,89.52074989472776,87.02778688442697,88.6007564046994,192623200,-0.017651887074296546,1.2048994043607308,0.29042823332576895,86.36683218819755,82.26622844877697,68.13807785202772,3.255627976170203,3.0222837107305005,0,0.013275425492392356
2020-06-25,88.56190490722656,88.60074447868466,86.7971749374644,87.55695784935237,137522400,0.013275425492392356,1.2208949566291496,0.2913240841941464,86.80931527273995,82.80638631184895,70.25719668823196,3.3022876484402843,3.0782844982724575,0,-0.030725485023844756
2020-06-26,85.8407974243164,88.67845010538643,85.69272105091628,88.45755414368656,205256800,-0.030725485023844756,1.183382366923553,0.3185107761428738,86.88006046840123,83.21535019647507,60.152973489720246,3.0841430608591907,3.0794562107898042,0,0.023046618953767695
2020-06-29,87.81913757324219,87.91381044123456,85.27034839852176,85.74855009238026,130646000,0.023046618953767695,1.210655329410648,0.3234506449791001,87.22857012067523,83.72210330054874,64.18578147706137,3.0359014379010176,3.070745256212047,0,0.008347153891663517
2020-06-30,88.55217742919922,88.838618291824,87.38702012403455,87.40643620236851,140223200,0.008347153891663517,1.2207608557550012,0.32282714687431735,87.75150081089565,84.21856653122674,65.57600367711836,3.021984241039732,3.0609930531775844,0,-0.001891147285393746
2020-07-01,88.38471221923828,89.17362306010735,88.33616830453525,88.62988380492604,110737200,-0.001891147285393746,1.218452217176525,0.3240101455815464,87.93321119035993,84.68983205159505,64.95566697035443,2.96328283938756,3.0414510104195798,0,0.0
2020-07-02,88.38471221923828,89.92855390147346,88.27063068613485,89.29257157809708,114041600,0.0,1.218452217176525,0.32464899590521773,87.8492933000837,85.14052254813058,64.95566697035443,2.883522107729732,3.0098652298816106,0,0.02675014184582669
2020-07-06,90.74901580810547,91.21750566495867,89.78290085821105,89.81445847482968,118655600,0.02675014184582669,1.2510459868183592,0.32822302290115696,88.32749394008091,85.73616427466983,69.65576331908149,2.976776269699698,3.0032474378452285,0,-0.0031029063053951145
2020-07-07,90.4674301147461,91.90688702119085,90.3557709756679,91.12768802006694,112424400,-0.0031029063053951145,1.2471641083375213,0.32068159037484495,88.59971182686942,86.21228463309151,68.4778026086689,2.993452594625296,3.0012884692012425,0,0.023290090436235422
2020-07-08,92.57442474365234,92.60598235802769,91.35828614347145,91.4456770300409,117092000,0.023290090436235422,1.276210673209529,0.32636596406532825,89.56165858677456,86.76608312697638,72.25826479017988,3.1404840150965327,3.029127578380301,0,0.0043004257076137975
2020-07-09,92.9725341796875,93.52112558076603,91.92388788228862,93.46772209132743,125642800,0.0043004257076137975,1.2816989223969304,0.3135037984718564,90.29785810198102,87.21712057931083,72.91913276669412,3.2516485985101866,3.073631782406278,0,0.0017492886975452038
2020-07-10,93.13516998291016,93.19343305098592,91.95544841683225,92.56715507244024,90257200,0.0017492886975452038,1.2839409838355351,0.30471477801049474,90.95257132393974,87.57360440208798,73.20000843192608,3.3146613293789784,3.1218376918008186,0,-0.004613180532189731
2020-07-13,92.70552062988281,97.05302710538204,92.491906663148,94.44112299776556,191649200,-0.004613180532189731,1.2780179322844245,0.24161929105707133,91.56982966831752,88.10544113885788,71.10195861120863,3.2919823373181174,3.1558666209042787,0,0.016548216465705368
2020-07-14,94.23963165283203,94.43139230039652,91.15195631671575,92.08650612178975,170989200,0.016548216465705368,1.2991668496749202,0.24414874600715342,92.40624673025948,88.6768086751302,73.97071824829078,3.3590776549151826,3.19650882770646,0,0.006877573078818422
2020-07-15,94.88777160644531,96.3660683335281,93.68862647798679,96.11604456670572,153198000,0.006877573078818422,1.3081019646251377,0.24325918204455108,92.99749755859375,89.23060789562408,75.09557931038124,3.425068596284717,3.2422207814221116,0,-0.012305170083451777
2020-07-16,93.72016143798828,94.5770395198075,93.12058901872845,93.75900100696389,110577600,-0.012305170083451777,1.292005547463928,0.23988839261022352,93.46217346191406,89.62373352050781,69.28660150495865,3.3445960885202766,3.2626958428417447,0,-0.0020201742270020695
2020-07-17,93.53083038330078,94.32702308898628,93.05748097078398,94.17167220899177,92186800,-0.0020201742270020695,1.2893954711557978,0.2400929736507849,93.5988028390067,90.01350729806083,68.36314583220374,3.2283294403135727,3.255822562336111,0,0.02107416973257714
2020-07-20,95.50191497802734,95.64027959696287,93.27354678967762,93.61824344262168,90318000,0.02107416973257714,1.3165684101673514,0.2462684589287119,93.96014295305524,90.49552372523716,72.47602574728825,3.257684775453896,3.256195004959668,0,-0.01380189711676183
2020-07-21,94.18380737304688,96.36848331726704,93.9337836446351,96.2932339607085,103433200,-0.01380189711676183,1.298397268423043,0.252410781099546,94.10994829450335,90.93800680977958,66.27148390842946,3.1384111718137575,3.232638238330486,0,0.002809347372104698
2020-07-22,94.44840240478516,95.13050624366167,93.79785618394567,93.88523967276372,89001600,0.002809347372104698,1.3020449173770352,0.2405145859729109,94.35893140520368,91.28732408796039,66.8843479772271,3.030305118253594,3.1921716143151078,0,-0.045516711807004784
2020-07-23,90.14942169189453,94.25903725790026,89.33866523124745,94.1813581291475,197004400,-0.045516711807004784,1.2427801141130093,0.28672697512073936,93.77461569649833,91.3433852422805,50.74943487133165,2.5681346192137084,3.067364215294828,0,-0.0024770513703166186
2020-07-24,89.92611694335938,90.27081352736032,86.55685988171646,88.34587300700521,185438800,-0.0024770513703166186,1.2397016839283435,0.2791524917976227,93.06580788748605,91.4635997953869,50.07371131448056,2.158955249778373,2.8856824221915374,0,0.02370024899048051
2020-07-27,92.05738830566406,92.14963136535167,90.76600769371073,90.98932597811024,121214000,0.02370024899048051,1.2690829225113631,0.28691857982745406,92.82826886858258,91.63005138578869,56.083887609496784,1.9837855932276511,2.70530305639876,0,-0.01642753203881342
2020-07-28,90.54511260986328,91.80494302513247,90.54025303327292,91.62773886108056,103625600,-0.01642753203881342,1.2482350221418967,0.27015459039850004,92.40173775809151,91.85406639462425,51.359399389159556,1.7032997886499288,2.5049024028489937,0,0.019168213763328
